folioviv,gasto_total_trimestral,tortilla,perfume,proporcion_tortilla,proporcion_perfume
1860399908,4884.28,578.55,NA,0.11845144013037745,NA
1703260612,7395.3099999999995,501.41999999999996,NA,0.0678024315410713,NA
300820818,17004.64,205.7,NA,0.012096698312931059,NA
201469705,29609.71,1324.25,NA,0.04472350455306722,NA
1160114902,8003.2699999999995,NA,NA,NA,NA
806459504,49298.89,115.71,NA,0.0023471116692485366,NA
2900324916,41308.21,1465.6899999999998,NA,0.035481808579940884,NA
1522376719,22797.26,694.26,NA,0.03045365978192116,NA
1160603018,17670.079999999998,NA,NA,NA,NA
201300303,2312.47,NA,NA,NA,NA
803733803,12211.36,514.27,NA,0.04211406428112839,NA
2860483822,10928.01,NA,NA,NA,NA
1001603306,1016.1199999999999,0,725.8,0,0.7142857142857143
2403974722,4417.74,NA,NA,NA,NA
2802626404,9404.3,173.57,NA,0.018456450772518954,NA
1201702406,33675.83,617.13,NA,0.018325606228562146,NA
1302540805,36640.73,514.28,NA,0.01403574655854291,NA
1661485915,5844.49,154.28,NA,0.026397512871097394,NA
760092210,5123.24,NA,NA,NA,NA
2500151904,194635.25,NA,4064.51,NA,0.02088270238818508
601194405,608101.2899999999,89.99,NA,1.4798521476578353e-4,NA
1060293015,11280.42,359.98,NA,0.031911932357128546,NA
100761306,8504.789999999999,282.84,NA,0.03325655307185715,NA
2003267721,10729.29,1002.8399999999999,NA,0.09346750810165443,NA
1801167704,49596.04,83.57,NA,0.0016850135615666087,NA
1960165605,40789.73,379.27,NA,0.009298173829539935,NA
1101267201,31122.989999999998,385.7,NA,0.012392768175551258,NA
2203076402,88068.72,NA,NA,NA,NA
660024701,38780.63,102.85,NA,0.002652097193882616,NA
700991404,12273.23,1002.8299999999999,290.32,0.08170872704251447,0.02365473473568083
1460511704,6592.62,462.82,NA,0.07020274185376982,NA
1360040324,9047.46,424.27,NA,0.04689382434407005,NA
1407184806,39444.43,1259.98,NA,0.0319431666270751,NA
1700634304,23766.12,115.71,0,0.004868695437033895,0
2062530016,1948.33,0,NA,0,NA
805665403,24699.81,819.61,NA,0.03318284634578161,NA
2601735803,37577.99,128.57,NA,0.00342141769690183,NA
1406964601,28076.1,462.84000000000003,NA,0.01648519559340507,NA
2001123202,25404.87,385.69,754.83,0.015181734840603396,0.02971201978203392
1561377713,38122.01,719.98,300,0.018886202485126045,0.007869469631847849
806250902,11554.289999999999,128.57,NA,0.011127468671809346,NA
1528963302,47005.17,462.84000000000003,290.32,0.00984657645105847,0.006176341878989056
360101617,11934.81,694.26,NA,0.05817101403373828,NA
1801368216,26007.65,539.98,NA,0.020762352615480446,NA
3006137514,9947.93,771.42,NA,0.0775457808810476,NA
1412541224,7738.45,835.6999999999999,NA,0.10799320277316517,NA
1520071902,7501.48,257.14,NA,0.034278569029044935,NA
2501283601,8995.14,1497.82,NA,0.16651436220003246,NA
860206826,6605.43,NA,NA,NA,NA
1901062606,14910.62,205.71,NA,0.013796206998770004,NA
260066615,19311.66,NA,NA,NA,NA
1504079006,41850.71,771.4,NA,0.018432184304639037,NA
1414470219,27735.18,417.84999999999997,NA,0.015065703557719834,NA
2161629701,20792.99,1234.26,NA,0.05935942834580307,NA
600572503,37467.4,539.97,1741.93,0.014411728596059508,0.046491883610819004
1301602209,21234.31,1176.4099999999999,NA,0.055401376357414,NA
2401917502,15660.28,989.9399999999999,NA,0.06321342913408955,NA
1060284225,46059.36,NA,NA,NA,NA
160227013,22151.05,1607.1100000000001,NA,0.07255231693305736,NA
1906884904,17723.95,424.28,NA,0.023938230473455408,NA
1521948802,10572.65,797.12,NA,0.07539453211824851,NA
908120902,43435.22,848.54,348.38,0.01953575922949164,0.008020679991951232
2503404603,60052.4,289.27,2274,0.0048169598550599135,0.037866929548194574
2302317603,18445.17,617.12,NA,0.03345699714342563,NA
1660705212,6150.46,NA,NA,NA,NA
1660038202,8273.34,NA,NA,NA,NA
2003384403,33742.23,604.26,NA,0.017908122847837857,NA
2301185802,102863.99,1169.98,NA,0.011374048391473051,NA
916278304,54749.76,NA,4064.51,NA,0.07423795099741076
1909629301,18312.57,NA,179.99,NA,0.009828767890034005
805673602,13703.03,578.56,960,0.0422213189345714,0.07005749823214281
1560333015,23724.74,771.4,435.48,0.032514581824711244,0.018355522547349307
762499311,6575.16,NA,NA,NA,NA
761233605,8104.86,NA,NA,NA,NA
1000767801,28457.91,539.97,NA,0.01897433789059,NA
1203013312,14928.73,2519.98,NA,0.16880069503567954,NA
1561910425,75290.83,192.85,NA,0.0025614009036691453,NA
2604576601,52417.55,1787.12,NA,0.034093924649282535,NA
1060290507,30902.41,334.28,0,0.010817279299575664,0
3200214202,13469.19,771.4100000000001,NA,0.057272189344719324,NA
1501701402,31430.43,154.28,NA,0.0049086188130420105,NA
1406949003,4405.95,NA,NA,NA,NA
600111804,20312.22,257.14,NA,0.012659374504608554,NA
2001105422,9212.74,514.28,NA,0.05582269769905587,NA
660067302,25452.15,308.56,NA,0.01212314087415012,NA
800428506,13201.78,NA,NA,NA,NA
1960098919,69477.04,848.54,NA,0.012213243396667446,NA
1901062606,14910.62,205.71,NA,0.013796206998770004,NA
860659626,7262.5199999999995,NA,NA,NA,NA
805481306,9114.1,462.84000000000003,NA,0.05078285294214459,NA
360011821,12858.36,449.99,NA,0.03499590927614408,NA
1801156805,18855.59,96.42,NA,0.005113602915634037,NA
401316721,21527.93,205.71,NA,0.009555493723734702,NA
2901306417,21811.06,154.28,NA,0.007073475566982989,NA
501971406,25938.92,NA,1422.58,NA,0.05484345531733781
360184615,21745.12,1079.98,NA,0.049665396190041726,NA
1801090009,18289.61,662.11,NA,0.036201428023888975,NA
2760160711,10102.98,NA,NA,NA,NA
760449905,17933.06,NA,NA,NA,NA
2161179023,1728.27,NA,NA,NA,NA
2400861601,19078.6,308.56,NA,0.01617309446185779,NA
2701751519,14426.869999999999,77.14,870.96,0.005346967152265183,0.060370683315230544
560325915,8049.18,NA,NA,NA,NA
1562148724,4830.35,NA,NA,NA,NA
1902289904,16899.55,NA,63.87,NA,0.0037793905754886963
260073808,20035.54,NA,NA,NA,NA
2061848323,10906.77,NA,NA,NA,NA
1161035208,3724.7999999999997,565.71,NA,0.1518766108247423,NA
2002808518,4314.5999999999995,NA,NA,NA,NA
660081418,12801.25,456.38,NA,0.03565120593692022,NA
502581402,4229.43,719.96,NA,0.17022624798140648,NA
1300526405,19726.84,282.84,NA,0.014337826027888906,NA
2202275602,33987.84,1118.52,NA,0.03290941701502655,NA
2503117603,58681.15,NA,NA,NA,NA
2660665419,4823.82,NA,NA,NA,NA
1661626711,20440.56,1079.99,NA,0.052835636597040395,NA
3160001710,13909.3,784.26,NA,0.05638385828186897,NA
2760527801,32031.72,154.28,0,0.004816475668493606,0
1760101913,37688.71,1504.26,NA,0.03991274840661832,NA
100540403,22494.15,584.99,NA,0.02600631719802704,NA
2702207006,1325.48,NA,NA,NA,NA
2060081701,17066.54,1028.56,NA,0.06026763479885202,NA
100853401,11472.539999999999,NA,NA,NA,NA
2503884602,30481.03,565.68,NA,0.01855842797963192,NA
3160440507,25209.17,514.27,NA,0.020400116306883567,NA
1060155716,5809.42,629.98,NA,0.10844111804620771,NA
3004583806,15777.22,835.67,300,0.05296687249084439,0.019014756718864288
2804327805,14907.66,1259.93,NA,0.08451561143734161,NA
1605931502,18143.04,NA,NA,NA,NA
2600050302,29933.56,NA,NA,NA,NA
1801067002,4883.7,289.26,34.83,0.059229682412924624,0.007131887708090178
1800082302,22074.53,192.85,0,0.00873631284561891,0
502574804,44922,179.99,540,0.004006722763901875,0.012020836115934286
301055624,28103.489999999998,771.42,NA,0.02744925986060806,NA
1860390917,16099.15,809.96,NA,0.05031073069075076,NA
1906874301,49488.03,NA,NA,NA,NA
2260150610,16639.44,539.98,NA,0.03245181328217777,NA
1204821520,7918.34,205.71,NA,0.025978929927232223,NA
502156206,27861.59,501.41999999999996,NA,0.01799681927700465,NA
905119905,34918.7,308.57,NA,0.008836812367012519,NA
1661626524,8565.4,925.6800000000001,NA,0.10807201064748874,NA
704432305,8413.41,1587.81,NA,0.18872371606756355,NA
300306806,23608.52,617.13,NA,0.026140139237868364,NA
660114213,12260.4,2121.39,NA,0.1730277968092395,NA
2107921716,7838.3,0,NA,0,NA
506582405,62506.05,411.42,NA,0.006582082854379696,NA
3103547605,23861.03,1414.25,NA,0.05927028296766736,NA
3104013905,18986.01,1067.0900000000001,NA,0.05620401548297932,NA
260231803,13610.92,NA,NA,NA,NA
2901319206,13918.98,771.42,NA,0.05542216455516137,NA
3201548502,33605.99,385.71,725.8,0.01147741816265493,0.02159734023607101
3063306719,15136.07,1735.69,NA,0.11467243478657274,NA
401386903,1515.18,NA,NA,NA,NA
1661768516,13260.85,1259.98,NA,0.09501502543200474,NA
2802717005,20565.22,269.99,NA,0.013128476135922688,NA
1908877206,20172.19,475.69,NA,0.02358147528850363,NA
762003202,29896.79,2069.9300000000003,NA,0.06923586110749683,NA
2901899405,6649.84,231.42000000000002,NA,0.03480083731337897,NA
1300667703,10059.83,475.69,NA,0.047286087339448085,NA
808925321,11866.55,192.85,NA,0.016251564270997047,NA
1909940214,14966.42,192.85,725.8,0.012885513035181425,0.04849523132452517
916501803,304710.81,154.28,NA,5.063161362736031e-4,NA
2202664211,66869.56,835.6999999999999,987.09,0.012497465214366597,0.014761425078914831
1060299724,17936.09,578.56,NA,0.03225675161085833,NA
1460165318,17957.18,977.11,NA,0.05441333216017214,NA
1800680905,10656.32,385.68,NA,0.03619260682862377,NA
1107824615,10280.7,771.4,NA,0.07503380120030737,NA
2301721905,14216.8,359.98,NA,0.02532074728490237,NA
3006474317,8571.11,539.98,NA,0.0630000081669702,NA
2960066811,15080.01,1079.97,NA,0.07161600025464174,NA
660055516,29148.85,1979.94,NA,0.06792514970573453,NA
101234905,43936.67,1028.56,NA,0.023410058158708887,NA
3060219806,11367.58,96.42,NA,0.008482016401028187,NA
2701940013,15342.31,989.9399999999999,NA,0.06452353002905038,NA
1702553401,11439.28,719.96,NA,0.06293752753669811,NA
1801359018,22454.81,732.84,493.54,0.03263621469075,0.0219792552241591
100925406,33588.4,NA,NA,NA,NA
1604540207,19308.45,NA,NA,NA,NA
301211717,52744.92,822.84,NA,0.01560036492613886,NA
1560550817,31344.72,1902.84,NA,0.06070687503349846,NA
1361459020,6448.45,771.4,NA,0.11962564647318348,NA
760649320,15634.95,NA,870.96,NA,0.055705966440570645
1801101521,31819.76,964.24,NA,0.030303182676424966,NA
2603267703,35679.37,NA,NA,NA,NA
2804606902,73143.81,NA,NA,NA,NA
101293703,20290.1,NA,300,NA,0.014785535803174949
100159305,70561.26,128.57,NA,0.0018221046506255699,NA
2701978310,90909.91,629.93,NA,0.00692916756820021,NA
502492005,21861.87,NA,NA,NA,NA
1603457914,17521.79,694.27,NA,0.039623234840732595,NA
260035408,19715.17,0,NA,0,NA
2202212206,83708.78,141.42,NA,0.001689428516339624,NA
2803152403,11315.95,1157.1299999999999,NA,0.1022565493838343,NA
560007306,12968.22,899.96,NA,0.06939734211788512,NA
2061329705,7650.86,1465.66,NA,0.19156800673388352,NA
860659602,3438.21,NA,NA,NA,NA
1002678221,63296.67,617.13,NA,0.009749802003802096,NA
301172621,13940.44,848.55,NA,0.06086967125858294,NA
1960479020,11719.03,NA,NA,NA,NA
1605673501,13488.51,1542.8,NA,0.1143788305750598,NA
3008600017,14132.58,629.93,NA,0.04457289468731116,NA
2102353601,53115.7,1619.9399999999998,597,0.03049832723657977,0.011239614652541528
160236411,16632.36,989.9399999999999,NA,0.059518913732025995,NA
3101215904,19003.93,NA,NA,NA,NA
1800707604,67599.27,96.42,NA,0.0014263467638038103,NA
400894403,10141.76,514.28,NA,0.05070914713028113,NA
1561910216,56033.16,694.27,NA,0.012390341719082057,NA
901142203,84659.02,83.57,2496.77,9.871363972793446e-4,0.029492073024232974
3202275512,15176.92,1221.4099999999999,NA,0.08047812072541727,NA
1800556804,7652.6500000000005,192.85,NA,0.025200420769275998,NA
3008393218,12355.91,462.84,NA,0.03745899735430251,NA
1521913906,20853.03,475.67999999999995,NA,0.022811073498671414,NA
460144203,15385.34,NA,NA,NA,NA
801267906,11476.08,NA,NA,NA,NA
2605981520,32290.01,462.84,580.64,0.014333845049908625,0.017982032213678473
260318402,37778.44,NA,2322.58,NA,0.06147898113315425
2501991702,67784.18,1349.95,NA,0.01991541389155995,NA
2061184806,381,NA,NA,NA,NA
2603231602,25403.66,NA,660,NA,0.02598050832045461
2901883301,18018.02,NA,NA,NA,NA
2201522406,56183.2,NA,NA,NA,NA
1108705009,13909.91,257.14,NA,0.018486100916540796,NA
3002119005,223313.84,282.85,2177.41,0.0012666030909682985,0.00975044806895981
2300035405,11298.12,257.11,NA,0.022756883446095458,NA
2805302905,26957.46,527.13,NA,0.01955414197034884,NA
2700591006,21786.08,732.82,NA,0.03363707468254959,NA
2502111703,11500.35,192.84,NA,0.016768185316099075,NA
2806787406,7378.77,539.97,NA,0.07317886314385731,NA
3063166419,14770.23,617.12,NA,0.0417813398978892,NA
802202605,37990.05,719.99,2160,0.018952067712466814,0.05685699281785625
2001757505,23486.05,NA,NA,NA,NA
2603994604,20726.21,977.11,NA,0.04714368907774263,NA
3160512815,10544.77,539.9399999999999,NA,0.051204530776868526,NA
1160743315,12691.97,NA,NA,NA,NA
500207505,35145.24,128.57,NA,0.003658247887907438,NA
3009911921,42000.27,295.7,NA,0.007040430930563065,NA
1660164611,10628.92,NA,NA,NA,NA
2200784002,29396.21,NA,NA,NA,NA
1001307206,23927.84,1157.12,NA,0.04835873192064139,NA
1203573214,494.97,NA,NA,NA,NA
1960036303,10265.58,694.26,NA,0.06762988550086795,NA
1560281401,30139.12,NA,NA,NA,NA
2403483811,15330.5,1169.9499999999998,NA,0.0763151886761684,NA
860557214,22997.48,1028.55,NA,0.044724465463172484,NA
601200301,23782.01,NA,348.38,NA,0.014648887961951072
2260465212,27430.71,2121.39,290.32,0.07733631393427294,0.010583758130941562
601087702,37392.2,996.38,NA,0.026646733810794767,NA
2604948902,5177.04,308.56,NA,0.05960162563936149,NA
1561910311,116009.04,205.7,NA,0.0017731376796153127,NA
460196606,20926.91,269.98,NA,0.012901092421193574,NA
560007619,35385.55,1234.25,360,0.03488005697240822,0.01017364432656833
2062504507,11789.9,449.98,NA,0.03816656629827225,NA
160109318,9255.68,758.54,NA,0.08195400013829346,NA
2460022020,8483.039999999999,835.6999999999999,NA,0.09851421188630491,NA
2806054704,75755.58,250.70999999999998,360,0.0033094591843927535,0.004752125189986005
1800434901,10378.039999999999,1067.1,NA,0.10282288370443744,NA
102279506,16197.09,1234.26,NA,0.0762025771295955,NA
1203582818,33966.5,3252.79,NA,0.09576465046442818,NA
1603000719,21525.39,NA,510,NA,0.023692950511001194
1001587905,7319.95,514.26,NA,0.07025457824165465,NA
2900396503,17347.46,257.14,NA,0.014822919320753586,NA
2402512805,17662.3,809.95,NA,0.04585756101979924,NA
503257301,20168.78,1189.26,NA,0.05896539106480412,NA
2761026319,28322.16,1060.67,NA,0.037450180353475866,NA
1700344803,21556.29,NA,NA,NA,NA
860875015,86573.23,205.71,NA,0.002376138674738138,NA
860078710,16160.78,539.98,NA,0.03341299120463245,NA
502184002,79466.55,NA,NA,NA,NA
2760347713,25706.57,520.67,NA,0.020254355209582606,NA
3160084322,10962.4,NA,NA,NA,NA
1960351616,8914,179.99,NA,0.02019183307157281,NA
206008401,20834.579999999998,629.98,NA,0.030237230604120653,NA
1161820723,6695.7699999999995,NA,NA,NA,NA
1702853404,15636.64,475.7,NA,0.030422136725025327,NA
1703111808,28174.12,732.8399999999999,NA,0.02601110522706654,NA
1001317804,54375.17,167.14,NA,0.0030738294703262533,NA
2901262204,12132.15,1954.2400000000002,NA,0.16107944593497445,NA
1801416414,28104.79,1304.97,NA,0.0464322985512434,NA
2401409801,168538.87,276.41,3600,0.0016400371024203498,0.021360057771836253
506314005,11206.1,192.85,435.48,0.017209377035721615,0.03886097750332408
2060674804,1467.58,NA,NA,NA,NA
460189905,14106.88,1259.98,NA,0.0893167022048816,NA
504834302,27058.93,835.6999999999999,NA,0.030884443693819374,NA
921038606,13415.35,1041.3799999999999,NA,0.07762600304874638,NA
600342002,206618.36,NA,NA,NA,NA
1060454716,15842.16,835.6999999999999,NA,0.052751644977705056,NA
1060278920,2444.73,359.97,NA,0.14724325385625409,NA
1960290515,9635.22,668.56,NA,0.06938710273351309,NA
500884002,36207,707.0999999999999,464.51,0.019529372773220647,0.012829287154417654
1100800602,20174.72,77.14,NA,0.003823597056117755,NA
3260791716,5810.71,816.41,NA,0.1405009026435668,NA
2403974723,13257.42,719.96,225,0.054306192305893605,0.016971627963811964
2161629808,22797.32,1079.96,NA,0.047372234982006656,NA
2062534514,7194.08,NA,NA,NA,NA
500645506,7405.29,861.4000000000001,NA,0.116322250715367,NA
806089401,166188.34,205.71,NA,0.0012378124722829532,NA
1603797306,10984.91,1799.98,NA,0.16385933066361036,NA
1960389917,15493.71,NA,232.25,NA,0.014989953987779558
1101326503,31307.46,1054.25,NA,0.03367408279049147,NA
860659622,9591.08,771.41,NA,0.08042994115365527,NA
1700965002,13537.32,385.71,NA,0.028492345604595296,NA
2502737304,65564.71,96.42,278.7,0.0014706081976111843,0.00425076233845921
1801782216,33407.25,1285.68,NA,0.03848505938082303,NA
2260126622,16151.4,1028.56,NA,0.06368240524041259,NA
260335605,46403.03,719.98,NA,0.015515797136523197,NA
807729403,18257.33,231.29,522.58,0.012668336498272198,0.02862302428668376
600880702,4453.71,96.42,NA,0.0216493664832241,NA
2660325510,4244.62,449.99,NA,0.10601420150684868,NA
2807510806,31399.75,1002.8399999999999,NA,0.03193783389995143,NA
1606032412,15120.869999999999,964.25,783.87,0.0637694788725781,0.05184027109551236
504365501,12035.36,925.6800000000001,NA,0.07691336196009094,NA
1601580305,55617.79,NA,NA,NA,NA
2501332306,9988.03,295.7,NA,0.029605437708937594,NA
2106841822,3932.69,154.28,NA,0.0392301452695229,NA
2901705001,13143.09,617.12,NA,0.046953950707177686,NA
1060089205,17321.15,642.8499999999999,NA,0.037113586569021105,NA
260413623,4340.74,NA,NA,NA,NA
2760162213,39593.21,257.12,NA,0.006494042791680695,NA
1524677214,19007.19,NA,NA,NA,NA
1302751609,33762.08,359.98,NA,0.010662257775587287,NA
1604005017,11237.04,1079.94,NA,0.09610538006450096,NA
919928603,11724.65,668.56,NA,0.05702174478555863,NA
300074603,20931.36,874.25,NA,0.041767472347711755,NA
260255226,15608.1,173.57,0,0.011120507941389406,0
2002100511,7397.13,964.25,NA,0.13035461050434424,NA
1001528006,152547.07,NA,NA,NA,NA
1400469001,72873.09,NA,NA,NA,NA
1300721305,71371.38,167.14,NA,0.002341835060496238,NA
2460652520,7558.53,NA,NA,NA,NA
1661348306,9415.62,1851.42,NA,0.19663282927730727,NA
206991802,24212.21,NA,NA,NA,NA
1202909501,20098.06,4422.78,NA,0.22006004559644063,NA
2062767611,21075.25,359.96,480,0.017079749943654285,0.022775530539376757
160163822,9969.84,NA,NA,NA,NA
260374206,9069.05,321.41999999999996,1161.29,0.035441418891725154,0.12804979573384204
401477811,11283.46,822.84,150,0.07292443984380678,0.013293794633915484
260010024,6953.93,NA,NA,NA,NA
505219705,36734.69,1182.8,NA,0.03219844784316949,NA
1606000023,20362.2,1484.96,NA,0.0729272868354107,NA
1108249315,28180.04,1234.24,NA,0.04379837643949405,NA
300530903,14841.9,1028.55,NA,0.06930042649526004,NA
2760813512,18261.65,179.99,348.38,0.009856174003991972,0.019077137060451818
3160221623,12302.61,925.6800000000001,NA,0.07524257047894715,NA
160258027,24622.2,617.12,NA,0.025063560526679175,NA
1519179502,33565.95,617.12,NA,0.01838529819653548,NA
915061805,37342.39,925.68,NA,0.024788986457481697,NA
3200474306,24812.79,282.85,NA,0.011399362989812915,NA
260109019,76139.43,192.85,NA,0.0025328532141624914,NA
2807658918,20042.239999999998,461.55999999999995,NA,0.023029361987482438,NA
160029519,6526.64,1131.37,NA,0.17334646923991515,NA
2260460610,11174.93,NA,NA,NA,NA
3007796920,7635.42,899.99,NA,0.11787039874689277,NA
2201940301,52829.7,231.42,NA,0.0043804905195373054,NA
1261300218,11222.33,NA,NA,NA,NA
601328507,17598.96,1221.3999999999999,NA,0.06940182828985349,NA
1700329405,43389.909999999996,NA,NA,NA,NA
807729402,16089.87,1439.98,NA,0.08949606180783312,NA
160114803,71316.59,NA,NA,NA,NA
2606683617,24799.44,694.26,NA,0.02799498698357705,NA
2001594205,12742.48,1864.24,NA,0.14630119097695268,NA
2260536623,11516.39,2802.8199999999997,NA,0.2433766136784183,NA
2504621014,7907.34,578.56,NA,0.07316746213012214,NA
2603861405,19048.79,134.99,NA,0.007086539354993152,NA
2760516422,13405.93,NA,NA,NA,NA
2901670616,8018.5199999999995,848.52,NA,0.10582002663833226,NA
2504246216,39782.29,257.13,1161.29,0.006463428827249512,0.029191130022932315
1160461315,28053,NA,NA,NA,NA
360143419,3487.37,NA,NA,NA,NA
2301691504,33823.94,334.27,NA,0.009882645250671564,NA
1602936813,77931.12,443.55999999999995,NA,0.00569169286929278,NA
2160569215,8080.13,1349.98,NA,0.16707404460076755,NA
1301836310,17357.78,1349.98,NA,0.07777377060891429,NA
2200542303,13363.289999999999,1317.82,NA,0.09861493689054118,NA
3009949308,20854.8,642.8399999999999,NA,0.030824558375050347,NA
3160144603,8988.77,NA,NA,NA,NA
1001883804,18233.33,739.25,NA,0.040543883097602026,NA
2807155304,27238.03,1285.6999999999998,NA,0.04720238578193797,NA
2161848921,5702.72,1272.81,NA,0.22319349363110935,NA
2062607924,7331.88,NA,NA,NA,NA
3006920803,10612,231.42000000000002,NA,0.021807387862796835,NA
1361074522,6504.38,NA,NA,NA,NA
660054002,10650.61,919.27,NA,0.08631148826217465,NA
1560481017,17301.74,NA,435.48,NA,0.02516972281400599
2660313811,13204.07,642.8499999999999,NA,0.04868574613736522,NA
2900339813,40690.92,1928.52,NA,0.047394357266928346,NA
660086304,9665.38,1439.94,NA,0.1489791399820804,NA
2500165004,26531.38,1054.25,NA,0.039735965486906444,NA
805369204,30348.47,127.28,NA,0.004193951128343538,NA
920038403,16340.99,334.26,NA,0.020455309011265535,NA
501605203,23189.02,777.8299999999999,NA,0.03354303027898548,NA
1860399805,26725.66,2507.1,NA,0.09380872165551758,NA
200490801,104810.70999999999,771.42,2910,0.007360125697078094,0.027764338205513543
1504414706,17842.01,932.1199999999999,NA,0.052242992801819974,NA
1903545902,18229.61,1349.95,NA,0.07405259904079133,NA
2400204805,24833.04,719.96,NA,0.028992020308427804,NA
300530903,14841.9,1028.55,NA,0.06930042649526004,NA
660049714,20159.11,1015.65,NA,0.050381688477318685,NA
460189007,9503.36,745.6700000000001,NA,0.07846382753047343,NA
2108119618,24596.45,308.56,NA,0.012544899772121587,NA
2601473405,24696.14,437.13,NA,0.017700336975737908,NA
2504543315,4152.15,771.42,0,0.18578808569054586,0
806506304,21254.13,115.71,1741.93,0.005444118390166993,0.08195724783842011
2900021303,36691.22,NA,NA,NA,NA
2303125720,5926.68,NA,NA,NA,NA
1602687903,29711.85,1157.1,1741.93,0.03894405767395837,0.05862744999049201
2001279908,6911.75,0,NA,0,NA
1161696209,17032.23,578.55,NA,0.03396795369719643,NA
1407607404,149829.63999999998,0,NA,0,NA
660119613,2075.14,179.98,NA,0.08673149763389458,NA
1504150805,11659.2,308.56,NA,0.026464937560038423,NA
1002833707,103404.32,NA,NA,NA,NA
2460624211,6824.46,NA,NA,NA,NA
2807098206,14406.18,308.56,NA,0.021418585634776187,NA
3102235006,5181.67,0,NA,0,NA
703131919,7673.13,1221.3899999999999,NA,0.15917754553878272,NA
2805031905,104313.56,1259.94,2612.9,0.012078391342410327,0.025048517182234026
1900866604,27524.44,1388.56,NA,0.0504482561679729,NA
1960291902,8344.23,578.55,NA,0.06933533711319079,NA
2701176020,11649.6,192.84,NA,0.016553358055212197,NA
1960224506,10943.84,167.14,NA,0.015272518604073158,NA
1603944523,9201.39,539.98,NA,0.05868461178148085,NA
2502397904,41429.4,964.25,NA,0.023274534509309813,NA
1200034705,31915.7,1645.69,NA,0.05156365049176424,NA
1960206418,4870,115.71,NA,0.023759753593429158,NA
760484202,7066.04,1928.55,NA,0.27293222229141073,NA
2303125722,6129.69,578.55,NA,0.09438487101305286,NA
1526028201,11581.69,668.54,NA,0.0577238727681366,NA
1413148317,7278.34,179.98,NA,0.02472816603786028,NA
207440006,25184.2,617.12,NA,0.024504252666354302,NA
860048505,4307.81,NA,NA,NA,NA
400164206,151938.91,1375.63,870.96,0.009053836176658106,0.0057323038581756315
2800991605,38513.48,231.41000000000003,NA,0.006008545579365978,NA
3001083904,65600.34,102.85,NA,0.0015678272399197932,NA
1960098816,24913.94,NA,NA,NA,NA
917198201,69549.01,141.42,NA,0.0020333862408681304,NA
2460926501,21188.74,462.84000000000003,NA,0.021843677349384624,NA
2101859704,48975.75,321.4,540,0.006562431407380182,0.011025864841273488
2560126805,12932.24,514.28,NA,0.03976727929577552,NA
1401927301,36486.19,179.99,NA,0.004933099345259124,NA
501737302,54162.19,NA,NA,NA,NA
1560736925,9430.17,NA,NA,NA,NA
2202025502,27463,617.12,NA,0.022470960929250265,NA
2900321603,16601.57,NA,NA,NA,NA
160182303,36460.979999999996,1388.56,NA,0.038083452501825245,NA
1510449306,15997.96,295.7,232.25,0.01848360665984913,0.014517475978187219
1906360206,36702.25,1259.95,1596.77,0.034328958033908,0.04350605208127567
2900043402,28502.03,1157.09,261.29,0.04059675749411533,0.00916741719800309
460144201,18814.35,874.27,NA,0.04646825428462849,NA
2300075301,21443.48,1131.38,NA,0.052761025729032796,NA
2804805301,5814.82,192.85,NA,0.033165257050089256,NA
1260786403,4926.4400000000005,NA,NA,NA,NA
3002966405,20415.8,694.23,188.7,0.03400454549907425,0.009242841328774773
2701329603,27548.85,578.53,300,0.021000150641496833,0.010889746758939122
1000168202,41382.25,NA,NA,NA,NA
260110520,14602.44,424.26,NA,0.029054048501483312,NA
2760604813,18273.33,809.97,NA,0.044325254346087986,NA
202476306,20100.82,231.42,NA,0.011512963152747002,NA
501202506,13526.55,771.4,580.64,0.05702858452450921,0.04292594933667491
2602032803,63827.95,494.85,NA,0.00775287315353227,NA
1701590602,26546.07,295.7,NA,0.011139125301786667,NA
206250202,27829.94,578.55,NA,0.020788762031107504,NA
2660450320,8776.98,1169.98,NA,0.1333009759621191,NA
2202129903,28319.34,1157.0900000000001,987.09,0.04085864995441278,0.034855685196053296
2260391021,9291.35,565.7,NA,0.06088458620114408,NA
502972302,5792.06,167.14,NA,0.028856745268522766,NA
1760247206,14027.96,NA,1451.61,NA,0.10347976469850213
601531303,18494.28,NA,NA,NA,NA
3202539312,6514.79,501.41999999999996,NA,0.07696641027569576,NA
1801349701,26685.06,1684.24,NA,0.06311546610725252,NA
1800666302,24919.18,96.42,0,0.00386930870116914,0
2302423403,56366.61,NA,NA,NA,NA
1101644705,23638.38,514.27,NA,0.02175572099272454,NA
3160382001,2114.48,NA,203.22,NA,0.09610873595399341
3260684905,10168.21,957.83,NA,0.09419848724603447,NA
501909502,42658.71,1375.69,NA,0.032248748262664294,NA
2504392923,26334.15,514.28,NA,0.019529014606509038,NA
1960060011,13521.07,771.4,NA,0.057051697831606525,NA
808794422,6408.23,192.85,NA,0.030094113351112554,NA
502490505,13956.29,359.98,NA,0.025793387784289377,NA
2161179915,7907.33,1388.52,NA,0.17559909602862153,NA
1407607403,63025.49,771.4,NA,0.0122394923070015,NA
1561762610,10802.31,1414.24,NA,0.1309201457836333,NA
2503574602,13183.71,321.41999999999996,NA,0.0243800872440307,NA
1060265524,13528.4,2648.54,NA,0.19577629283581208,NA
